BD-S002,,,,,
35,reentry=2,0206212680-0-02,115.83,0,
36,reentry=1,0206232680-0-01,116.41,0,
37,reentry=2,0206222680-0-02,116.97,0,
38,reentry=1,0206252680-0-01,117.41,0,
39,reentry=2,0206232680-0-02,118.11,0,
40,reentry=2,0206252680-0-02,119.25,0,
41,reentry=1,0206282680-0-01,119.41,0,
42,reentry=1,0206902680-0-01,120.41,0,
43,reentry=2,0206282680-0-02,120.55,0,
44,reentry=2,0206902680-0-02,121.69,0,
45,reentry=2,0205802600-0-12,122.57,0,
46,reentry=3,0206202680-0-03,124.34,0,
47,reentry=3,0206212680-0-03,126.11,0,
48,reentry=3,0206222680-0-03,127.88,0,
49,reentry=3,0206232680-0-03,129.65,0,
50,reentry=3,0206252680-0-03,131.42,0,
51,reentry=1,0206272680-0-01,133.19,0,
52,reentry=3,0206282680-0-03,136.73,0,
53,reentry=3,0206902680-0-03,138.5,0,
BD-S011,,,,,
1,reentry=1,0117981020-0-01,2.55,0,
2,reentry=1,0118651020-0-01,23.27,0,
3,reentry=1,0118811020-0-01,44.57,0,
4,reentry=1,0118821020-0-01,45.71,0,
5,reentry=2,0118811020-0-02,46.34,0,
6,reentry=1,0118831020-0-01,46.85,0,
7,reentry=1,0118861020-0-01,47.99,0,
8,reentry=2,0118821020-0-02,48.11,0,
9,reentry=1,0118871020-0-01,53.07,0,
10,reentry=1,0118881020-0-01,53.68,0,
11,reentry=1,0118911020-0-01,57.68,0,
12,reentry=1,0118921020-0-01,58.29,0,
13,reentry=1,0118931020-0-01,58.9,0,
14,reentry=1,0118941020-0-01,59.51,0,
15,reentry=1,0118951020-0-01,60.12,0,
16,reentry=1,0118961020-0-01,60.73,0,
17,reentry=1,0118971020-0-01,61.34,0,
18,reentry=1,0118981020-C-0-01,61.95,0,
19,reentry=1,0118991020-A-0-01,62.56,0,
20,reentry=1,0119001020-0-01,63.17,0,
21,reentry=1,0119011020-0-01,63.78,0,
22,reentry=1,0119251020-P-0-01,64.39,0,
23,reentry=1,0119261020-0-01,65,0,
24,reentry=1,0119281020-0-01,65.61,0,
25,reentry=1,0119291020-0-01,66.23,0,
26,reentry=1,0119301020-0-01,67.37,0,
27,reentry=2,0119261020-0-02,78.92,0,
28,reentry=1,0119271020-0-01,82.02,0,
29,reentry=1,0601811220-0-01,142.3,0,
BD-S012,,,,,
1,reentry=1,0118631020-0-01,46.8,1,
2,reentry=2,0118631020-0-02,47.8,1,
3,reentry=1,0118661020-0-01,48.8,1,
4,reentry=1,0118671020-0-01,49.8,1,
5,reentry=2,0118671020-0-02,50.8,1,
6,reentry=1,0118681020-0-01,51.8,1,
7,reentry=2,0118681020-0-02,52.8,1,
8,reentry=1,0118691020-0-01,53.8,1,
9,reentry=2,0118691020-0-02,54.8,1,
10,reentry=1,0118831020-0-01,55.8,1,
11,reentry=1,0118701020-0-01,76.8,1,
12,reentry=2,0118701020-0-02,77.8,1,
13,reentry=1,0118711020-0-11,78.8,1,
14,reentry=2,0118711020-0-12,79.8,1,
15,reentry=1,0118721020-0-01,80.8,1,
16,reentry=2,0118721020-0-02,81.8,1,
17,reentry=1,0118731020-0-01,82.8,1,
18,reentry=2,0118731020-0-02,83.8,1,
19,reentry=1,0118741020-0-01,84.8,1,
20,reentry=2,0118741020-0-02,85.8,1,
21,reentry=1,0118751020-0-01,86.8,1,
22,reentry=2,0118751020-0-02,87.8,1,
23,reentry=1,0118841020-0-01,88.8,1,
24,reentry=1,0118851020-0-01,89.8,1,
25,reentry=1,0119181020-0-01,90.8,1,
26,reentry=2,0119181020-0-02,91.8,1,
27,reentry=1,0119191020-0-01,92.8,1,
28,reentry=2,0119191020-0-02,93.8,1,
29,reentry=1,0119201020-0-01,94.8,1,
30,reentry=2,0119201020-0-02,95.8,1,
31,reentry=1,0119211020-D-0-01,96.8,1,
32,reentry=2,0119211020-D-0-02,97.8,1,
33,reentry=1,0119221020-D-0-01,98.8,1,
34,reentry=2,0119221020-D-0-02,99.8,1,
35,reentry=1,0204582740-0-01,100.8,1,
36,reentry=1,0601681100-Fe-0-01,104.21,1,
37,reentry=1,0601711100-A-0-01,105.35,1,
38,reentry=1,0205772740-0-01,106.8,1,
39,reentry=1,0205782740-0-01,107.8,1,
40,reentry=1,0205792740-0-01,108.8,1,
41,reentry=1,0205802600-0-11,109.8,1,
42,reentry=1,0206192680-0-01,110.8,1,
43,reentry=1,0206202680-0-01,111.8,1,
44,reentry=1,0206212680-0-01,112.8,1,
45,reentry=1,0206222680-0-01,113.8,1,
46,reentry=1,0206232680-0-01,114.8,1,
47,reentry=1,0206252680-0-01,115.8,1,
48,reentry=1,0206272680-0-01,116.8,1,
49,reentry=1,0206282680-0-01,117.8,1,
50,reentry=1,0206902680-0-01,118.8,1,
51,reentry=1,0601811220-0-01,139.2,1,
52,reentry=1,0703011100-0-01,140.2,1,
53,reentry=1,0206642600-0-01,142.13,1,
54,reentry=1,0206652600-0-01,143.46,1,
55,reentry=2,0601811220-0-02,144.46,1,
56,reentry=2,0703011100-0-02,145.46,1,
57,reentry=1,0703061100-0-01,146.46,1,
58,reentry=1,0703081100-0-01,147.46,1,
59,reentry=1,0703101100-0-01,148.46,1,
60,reentry=2,0703101100-0-02,150.26,1,
61,reentry=1,0703111100-0-01,151.26,1,
62,reentry=2,0703111100-0-02,153.06,1,
63,reentry=1,0703121100-0-01,154.06,1,
64,reentry=2,0703121100-0-02,155.86,1,
65,reentry=1,0703131100-0-01,156.86,1,
66,reentry=2,0703131100-0-02,158.66,1,
67,reentry=1,0703141100-0-01,169.2,1,
68,reentry=2,0703141100-0-02,171,1,
69,reentry=1,0703151100-0-01,172,1,
70,reentry=2,0703151100-0-02,173.8,1,
71,reentry=1,9800257701-0-01,174.8,1,
BD-S013,,,,,
1,reentry=1,0118811020-0-01,46.34,1.77,
2,reentry=1,0118821020-0-01,48.11,1.77,
3,reentry=1,0119251020-P-0-01,64.39,1.77,
4,reentry=1,0119261020-0-01,78.92,1.77,
5,reentry=1,0119331020-0-01,80.69,1.77,
6,reentry=1,0206192680-0-01,113.55,1.77,
7,reentry=1,0205792740-0-01,120.8,1.77,
8,reentry=1,0205802600-0-11,122.57,1.77,
9,reentry=1,0206202680-0-01,124.34,1.77,
10,reentry=1,0206212680-0-01,126.11,1.77,
11,reentry=1,0206222680-0-01,127.88,1.77,
12,reentry=1,0206232680-0-01,129.65,1.77,
13,reentry=1,0206252680-0-01,131.42,1.77,
14,reentry=1,0206282680-0-01,136.73,1.77,
15,reentry=1,0206902680-0-01,138.5,1.77,
16,reentry=1,9800257701-0-01,178.68,1.77,
BD-S014,,,,,
BD-S015,,,,,
1,reentry=1,0205792740-0-01,122.57,0,
2,reentry=1,0206202680-0-01,126.11,0,
3,reentry=1,0206212680-0-01,127.88,0,
4,reentry=1,0206222680-0-01,129.65,0,
5,reentry=1,0206232680-0-01,131.42,0,
6,reentry=1,0206252680-0-01,133.19,0,
7,reentry=1,0206902680-0-01,140.27,0,
8,reentry=1,9800257701-0-01,210.45,0,
BD-S016,,,,,
1,reentry=1,0117981020-0-01,1.94,0.61,
2,reentry=1,0118401020-P-0-01,4.34,0.61,
3,reentry=1,0118411020-P-0-01,5.48,0.61,
4,reentry=1,0118381020-P-0-01,6.09,0.61,
5,reentry=1,0118421020-A-0-01,6.7,0.61,
6,reentry=1,0118391020-P-0-01,7.86,0.61,
7,reentry=1,0118431020-P-0-01,9.59,0.61,
8,reentry=1,0118441020-P-0-01,10.73,0.61,
9,reentry=1,0118451020-P-0-01,11.87,0.61,
10,reentry=1,0118461020-P-0-01,13.01,0.61,
11,reentry=1,0118471020-P-0-01,14.15,0.61,
12,reentry=1,0118481020-P-0-01,14.76,0.61,
13,reentry=1,0118491020-P-0-01,15.37,0.61,
14,reentry=1,0118501020-P-0-01,15.98,0.61,
15,reentry=1,0118511020-P-0-01,16.59,2.66,
16,reentry=1,0118521020-P-0-01,19.25,2.66,
17,reentry=1,0118531020-P-0-01,21.91,2.66,
18,reentry=1,0118541020-P-0-01,24.57,2.66,
19,reentry=1,0118551020-A-0-01,27.23,0.61,
20,reentry=1,0118571020-P-0-01,27.84,0.61,
21,reentry=1,0118761020-0-01,28.45,0.61,
22,reentry=1,0118771020-0-01,32.4,0.61,
23,reentry=1,0118781020-0-01,35.29,0.61,
24,reentry=1,0118791020-0-01,38.18,0.61,
25,reentry=1,0118801020-0-01,41.07,0.61,
26,reentry=1,0118811020-0-01,43.96,0.61,
27,reentry=1,0118821020-0-01,45.1,0.61,
28,reentry=1,0118831020-0-01,46.24,0.61,
29,reentry=1,0118861020-0-01,47.38,0.61,
30,reentry=1,0118631020-0-01,48.8,0.61,
31,reentry=1,0118661020-0-01,49.8,2.66,
32,reentry=1,0118871020-0-01,52.46,0.61,
33,reentry=1,0118881020-0-01,53.07,0.61,
34,reentry=1,0118681020-0-01,53.8,2.66,
35,reentry=1,0118691020-0-01,56.46,0.61,
36,reentry=1,0118911020-0-01,57.07,0.61,
37,reentry=1,0118921020-0-01,57.68,0.61,
38,reentry=1,0118931020-0-01,58.29,0.61,
39,reentry=1,0118941020-0-01,58.9,0.61,
40,reentry=1,0118951020-0-01,59.51,0.61,
41,reentry=1,0118961020-0-01,60.12,0.61,
42,reentry=1,0118971020-0-01,60.73,0.61,
43,reentry=1,0118981020-C-0-01,61.34,0.61,
44,reentry=1,0118991020-A-0-01,61.95,0.61,
45,reentry=1,0119001020-0-01,62.56,0.61,
46,reentry=1,0119011020-0-01,63.17,0.61,
47,reentry=1,0119251020-P-0-01,63.78,0.61,
48,reentry=1,0119261020-0-01,64.39,0.61,
49,reentry=1,0119281020-0-01,65,0.61,
50,reentry=1,0119291020-0-01,65.62,0.61,
51,reentry=1,0119301020-0-01,66.76,0.61,
52,reentry=1,0119311020-0-01,69.65,0.61,
53,reentry=1,0119321020-0-01,72.54,0.61,
54,reentry=1,0119331020-0-01,75.43,0.61,
55,reentry=1,0118701020-0-01,78.8,0.61,
56,reentry=1,0118711020-0-11,80.8,0.61,
57,reentry=1,0119271020-0-01,81.41,0.61,
58,reentry=1,0118721020-0-01,82.8,0.61,
59,reentry=1,0118731020-0-01,84.8,0.61,
60,reentry=1,0118741020-0-01,86.8,0.61,
61,reentry=1,0118751020-0-01,88.8,0.61,
62,reentry=1,0118841020-0-01,89.8,0.61,
63,reentry=1,0118851020-0-01,90.8,0.61,
64,reentry=1,0119181020-0-01,92.8,0.61,
65,reentry=1,0119191020-0-01,94.8,0.61,
66,reentry=1,0119201020-0-01,96.8,2.66,
67,reentry=1,0119211020-D-0-01,99.46,2.66,
68,reentry=1,0119221020-D-0-01,102.12,2.66,
69,reentry=1,0204582740-0-01,104.78,0.61,
70,reentry=1,0205772740-0-01,107.8,0.61,
71,reentry=1,0205782740-0-01,108.8,0.61,
72,reentry=1,0205792740-0-01,109.8,0.61,
73,reentry=1,0205802600-0-11,110.8,0.61,
74,reentry=1,0206192680-0-01,111.8,0.61,
75,reentry=1,0206202680-0-01,112.8,0.61,
76,reentry=1,0206212680-0-01,113.8,0.61,
77,reentry=1,0206222680-0-01,114.8,0.61,
78,reentry=1,0206232680-0-01,115.8,0.61,
79,reentry=1,0206252680-0-01,116.8,0.61,
80,reentry=1,0206272680-0-01,117.8,0.61,
81,reentry=1,0206282680-0-01,118.8,0.61,
82,reentry=1,0206902680-0-01,119.8,0.61,
83,reentry=1,0304001100-0-01,120.41,2.66,
84,reentry=1,0304021100-Fe-0-01,123.07,2.66,
85,reentry=1,0304031100-0-01,125.73,2.66,
86,reentry=1,0304041100-0-01,128.39,2.66,
87,reentry=1,0304051100-C-0-01,131.05,2.66,
88,reentry=1,0304061100-C-0-01,133.71,2.66,
89,reentry=1,0601681100-Fe-0-01,136.37,2.66,
90,reentry=1,0601711100-A-0-01,139.03,2.66,
91,reentry=1,0601811220-0-01,141.69,0.61,
92,reentry=1,0206642600-0-01,143.13,2.66,
93,reentry=1,0206652600-0-01,145.79,2.66,
94,reentry=1,0703011100-0-01,148.45,0.61,
95,reentry=1,0703021100-0-01,149.06,2.66,
96,reentry=1,0703031100-0-01,151.72,2.66,
97,reentry=1,0703061100-0-01,154.38,2.66,
98,reentry=1,0703071100-0-01,157.04,2.66,
99,reentry=1,0703081100-0-01,159.7,2.66,
100,reentry=1,0703101100-0-01,162.36,0.61,
101,reentry=1,0703111100-0-01,162.97,0.61,
102,reentry=1,0703121100-0-01,163.58,0.61,
103,reentry=1,0703131100-0-01,164.19,0.61,
104,reentry=1,0703161100-0-01,164.8,2.66,
105,reentry=1,0703171100-0-01,167.46,2.66,
106,reentry=1,0703141100-0-01,172,0.61,
107,reentry=1,0703151100-0-01,174.8,0.61,
108,reentry=1,0703181100-0-01,175.41,2.66,
109,reentry=1,9800257701-0-01,178.07,0.61,
BD-S018,,,,,
1,reentry=1,0118631020-0-01,49.41,0,
2,reentry=1,0118691020-0-01,57.07,0,
3,reentry=1,0118701020-0-01,79.41,0,
4,reentry=1,0118711020-0-11,81.41,0,
5,reentry=1,0118721020-0-01,83.41,0,
6,reentry=1,0118731020-0-01,85.41,0,
7,reentry=1,0118741020-0-01,87.41,0,
8,reentry=1,0118751020-0-01,89.41,0,
9,reentry=1,0119181020-0-01,93.41,0,
10,reentry=1,0119191020-0-01,95.41,0,
11,reentry=1,0204582740-0-01,105.39,0,
12,reentry=1,0703011100-0-01,149.06,0,
13,reentry=1,0703101100-0-01,162.97,0,
14,reentry=1,0703111100-0-01,163.58,0,
15,reentry=1,0703121100-0-01,164.19,0,
16,reentry=1,0703131100-0-01,164.8,0,
17,reentry=1,0703141100-0-01,172.61,0,
18,reentry=1,0703151100-0-01,175.41,0,
BD-S019,,,,,
1,reentry=1,0117981020-0-01,4.32,2.66,
2,reentry=1,0118381020-P-0-01,8.7,2.66,
3,reentry=1,0118391020-P-0-01,11.36,2.66,
4,reentry=1,0118401020-P-0-01,14.02,2.66,
5,reentry=1,0118411020-P-0-01,16.68,2.66,
6,reentry=1,0118431020-P-0-01,19.34,2.66,
7,reentry=1,0118441020-P-0-01,22,2.66,
8,reentry=1,0118451020-P-0-01,24.66,2.66,
9,reentry=1,0118461020-P-0-01,27.32,2.66,
10,reentry=1,0118471020-P-0-01,29.98,2.66,
11,reentry=1,0118481020-P-0-01,32.64,2.66,
12,reentry=1,0118491020-P-0-01,35.3,2.66,
13,reentry=1,0118501020-P-0-01,37.96,2.66,
14,reentry=1,0118911020-0-01,59.45,0,
15,reentry=1,0118921020-0-01,61.22,0,
16,reentry=1,0118981020-C-0-01,71.84,0,
17,reentry=1,0118991020-A-0-01,73.61,0,
18,reentry=1,0119001020-0-01,75.38,2.66,
19,reentry=1,0119271020-0-01,83.79,2.66,
20,reentry=1,0119281020-0-01,86.45,2.66,
21,reentry=1,0119291020-0-01,89.11,2.66,
22,reentry=1,0205772740-0-01,113.72,2.66,
23,reentry=1,0205782740-0-01,119.03,2.66,
24,reentry=1,0205792740-0-01,122.57,2.66,
25,reentry=1,0206272680-0-01,134.96,2.66,
26,reentry=1,0206902680-0-01,140.27,2.66,
27,reentry=1,9800257701-0-01,210.45,2.66,
BD-S020,,,,,
1,reentry=1,0118421020-A-0-01,8.45,2.66,
2,reentry=1,0118651020-0-01,24.41,2.66,
3,reentry=1,0118551020-A-0-01,28.98,2.66,
4,reentry=1,0118571020-P-0-01,31.64,2.66,
5,reentry=1,0118761020-0-01,34.3,2.66,
6,reentry=1,0118771020-0-01,36.96,2.66,
7,reentry=1,0118781020-0-01,39.62,2.66,
8,reentry=1,0118791020-0-01,42.28,2.66,
9,reentry=1,0118801020-0-01,44.94,2.66,
10,reentry=1,0118811020-0-01,48.11,2.66,
11,reentry=1,0118671020-0-01,51.8,2.66,
12,reentry=1,0118821020-0-01,54.46,2.66,
13,reentry=1,0118831020-0-01,57.12,2.66,
14,reentry=1,0118861020-0-01,59.78,2.66,
15,reentry=1,0118871020-0-01,62.44,2.66,
16,reentry=1,0118881020-0-01,65.1,2.66,
17,reentry=1,0118931020-0-01,67.76,2.66,
18,reentry=1,0118941020-0-01,70.42,2.66,
19,reentry=1,0118951020-0-01,73.08,2.66,
20,reentry=1,0118961020-0-01,75.74,2.66,
21,reentry=1,0118971020-0-01,78.4,2.66,
22,reentry=1,0119011020-0-01,81.06,2.66,
23,reentry=1,0119251020-P-0-01,83.72,2.66,
24,reentry=1,0119261020-0-01,86.38,2.66,
25,reentry=1,0118841020-0-01,91.55,2.66,
26,reentry=1,0118851020-0-01,94.21,2.66,
27,reentry=1,0119301020-0-01,96.87,2.66,
28,reentry=1,0119311020-0-01,99.53,2.66,
29,reentry=1,0119321020-0-01,102.19,2.66,
30,reentry=1,0119331020-0-01,104.85,2.66,
31,reentry=1,0206192680-0-01,115.32,2.66,
32,reentry=1,0205802600-0-11,124.34,2.66,
33,reentry=1,0206202680-0-01,127,2.66,
34,reentry=1,0206212680-0-01,129.66,2.66,
35,reentry=1,0206222680-0-01,132.32,2.66,
36,reentry=1,0206232680-0-01,134.98,2.66,
37,reentry=1,0206252680-0-01,137.64,2.66,
38,reentry=1,0206282680-0-01,140.3,2.66,
39,reentry=1,0601811220-0-01,145.46,2.66,
BD-S021,,,,,
1,reentry=1,0118911020-0-01,59.45,0,
2,reentry=1,0118921020-0-01,61.22,0,
3,reentry=1,0118981020-C-0-01,71.84,0,
4,reentry=1,0118991020-A-0-01,73.61,0,
BD-S022,,,,,
BD-S023,,,,,
BD-S024,,,,,
1,reentry=1,0118381020-P-0-0,6.7,2,copper
2,reentry=1,0118391020-P-0-0,8.7,2,copper
3,reentry=1,0118401020-P-0-0,10.7,2,copper
4,reentry=1,0118411020-P-0-0,12.7,2,copper
5,reentry=1,0118431020-P-0-0,14.7,2,copper
6,reentry=1,0118441020-P-0-0,16.7,2,copper
7,reentry=1,0118451020-P-0-0,18.7,2,copper
8,reentry=1,0118461020-P-0-0,20.7,2,copper
9,reentry=1,0118471020-P-0-0,22.7,2,copper
10,reentry=1,0118481020-P-0-0,24.7,2,copper
11,reentry=1,0118491020-P-0-0,26.7,2,copper
12,reentry=1,0118501020-P-0-0,28.7,2,copper
BD-S025,,,,,
1,reentry=1,0118631020-0-01,47.8,0,
2,reentry=1,0118671020-0-01,50.8,0,
3,reentry=1,0118681020-0-01,52.8,0,
4,reentry=1,0118691020-0-01,54.8,0,
5,reentry=1,0118701020-0-01,77.8,0,
6,reentry=1,0118711020-0-11,79.8,0,
7,reentry=1,0118721020-0-01,81.8,0,
8,reentry=1,0118731020-0-01,83.8,0,
9,reentry=1,0118741020-0-01,85.8,0,
10,reentry=1,0118751020-0-01,87.8,0,
11,reentry=1,0118841020-0-01,90.41,0,
12,reentry=1,0118851020-0-01,91.41,0,
13,reentry=1,0119181020-0-01,91.8,0,
14,reentry=1,0119191020-0-01,93.8,0,
15,reentry=1,0119201020-0-01,95.8,0,
16,reentry=1,0119211020-D-0-01,97.8,0,
17,reentry=1,0119221020-D-0-01,99.8,0,
18,reentry=1,0205792740-0-01,110.41,0,
19,reentry=1,0206192680-0-01,112.41,0,
20,reentry=1,0206272680-0-01,118.41,0,
21,reentry=1,0601811220-0-01,140.2,0,
22,reentry=1,9800257701-0-01,178.68,0,
BD-S026,,,,,
1,reentry=1,0206652600-0-01,110.8,0,
2,reentry=1,0206642600-0-01,110.8,0,
