BD-S002,,,,,,
31,reentry=1,0206222680-0-01,136.76,0,,
32,reentry=1,0206252680-0-01,137.37,0,,
33,reentry=2,0206212680-0-02,137.82,0,,
34,reentry=1,0206232680-0-01,137.98,0,,
35,reentry=2,0206222680-0-02,138.96,0,,
36,reentry=2,0206252680-0-02,140.1,0,,
37,reentry=2,0206232680-0-02,141.24,0,,
38,reentry=2,0205782740-0-02,141.4,0,,
39,reentry=1,0206192680-0-01,142.38,0,,
40,reentry=3,0206202680-0-03,146.71,0,,
41,reentry=3,0206212680-0-03,148.48,0,,
42,reentry=3,0206222680-0-03,150.25,0,,
43,reentry=3,0206252680-0-03,152.02,0,,
44,reentry=1,0205792740-0-01,152.2,0,,
45,reentry=3,0206232680-0-03,153.79,0,,
46,reentry=1,0206902680-0-01,157.39,0,,
47,reentry=1,0206282680-0-01,158.39,0,,
48,reentry=2,0206902680-0-02,158.53,0,,
49,reentry=2,0206282680-0-02,159.67,0,,
50,reentry=1,0205802600-0-11,164.05,0,,
51,reentry=3,0206902680-0-03,169.1,0,,
52,reentry=3,0206282680-0-03,170.87,0,,
53,reentry=2,0205802600-0-12,195.03,0,,
BD-S011,,,,,,
1,reentry=1,0118651020-0-01,1.94,0,,
2,reentry=1,0117981020-0-01,13.04,0,,
3,reentry=1,0119301020-0-01,33.33,0,,
4,reentry=1,0118931020-0-01,57.17,0,,
5,reentry=1,0118861020-0-01,58.31,0,,
6,reentry=1,0119001020-0-01,59.45,0,,
7,reentry=1,0118881020-0-01,60.59,0,,
8,reentry=1,0119251020-P-0-01,80.67,0,,
9,reentry=1,0119271020-0-01,81.28,0,,
10,reentry=1,0601811220-0-01,82.28,0,,
11,reentry=1,0118831020-0-01,111.41,0,,
12,reentry=1,0118941020-0-01,116.4,0,,
13,reentry=1,0118961020-0-01,117.11,0,,
14,reentry=1,0119011020-0-01,117.72,0,,
15,reentry=1,0118971020-0-01,119.2,0,,
16,reentry=1,0118951020-0-01,119.81,0,,
17,reentry=1,0118911020-0-01,120.53,0,,
18,reentry=1,0118981020-C-0-01,122,0,,
19,reentry=1,0118991020-A-0-01,126.66,0,,
20,reentry=1,0118921020-0-01,127.27,0,,
21,reentry=1,0118821020-0-01,151.67,0,,
22,reentry=1,0118811020-0-01,152.28,0,,
23,reentry=1,0119261020-0-01,155.55,0,,
24,reentry=1,0119281020-0-01,156.16,0,,
25,reentry=1,0118871020-0-01,156.77,0,,
26,reentry=1,0119291020-0-01,171.02,0,,
27,reentry=2,0118821020-0-02,177.64,0,,
28,reentry=2,0118811020-0-02,179.41,0,,
29,reentry=2,0119261020-0-02,181.18,0,,
BD-S012,,,,,,
1,reentry=1,0601711100-A-0-01,26.4,1,,
2,reentry=1,0601681100-Fe-0-01,27.54,1,,
3,reentry=1,9800257701-0-01,32.4,1,,
4,reentry=1,0703061100-0-01,33.4,1,,
5,reentry=1,0118681020-0-01,38.26,1,,
6,reentry=2,0118681020-0-02,39.26,1,,
7,reentry=1,0204582740-0-01,41.94,1,,
8,reentry=1,0118841020-0-01,65.78,1,,
9,reentry=1,0206642600-0-01,67.46,1,,
10,reentry=1,0206652600-0-01,68.79,1,,
11,reentry=1,0118851020-0-01,69.79,1,,
12,reentry=1,0118701020-0-01,70.79,1,,
13,reentry=2,0118701020-0-02,71.79,1,,
14,reentry=1,0118691020-0-01,72.79,1,,
15,reentry=2,0118691020-0-02,73.79,1,,
16,reentry=1,0118711020-0-11,74.79,1,,
17,reentry=2,0118711020-0-12,75.79,1,,
18,reentry=1,0601811220-0-01,76.79,1,,
19,reentry=1,0118671020-0-01,77.79,1,,
20,reentry=2,0118671020-0-02,78.79,1,,
21,reentry=1,0118661020-0-01,79.79,1,,
22,reentry=2,0601811220-0-02,82.28,1,,
23,reentry=1,0118731020-0-01,95.78,1,,
24,reentry=2,0118731020-0-02,96.78,1,,
25,reentry=1,0118741020-0-01,97.78,1,,
26,reentry=2,0118741020-0-02,98.78,1,,
27,reentry=1,0118631020-0-01,99.78,1,,
28,reentry=2,0118631020-0-02,100.78,1,,
29,reentry=1,0118721020-0-01,101.78,1,,
30,reentry=2,0118721020-0-02,102.78,1,,
31,reentry=1,0206272680-0-01,103.78,1,,
32,reentry=1,0119201020-0-01,104.78,1,,
33,reentry=2,0119201020-0-02,105.78,1,,
34,reentry=1,0703111100-0-01,106.78,1,,
35,reentry=2,0703111100-0-02,108.58,1,,
36,reentry=1,0703101100-0-01,109.58,1,,
37,reentry=2,0703101100-0-02,111.38,1,,
38,reentry=1,0703121100-0-01,112.38,1,,
39,reentry=2,0703121100-0-02,114.18,1,,
40,reentry=1,0703131100-0-01,115.18,1,,
41,reentry=2,0703131100-0-02,116.98,1,,
42,reentry=1,0703011100-0-01,117.98,1,,
43,reentry=2,0703011100-0-02,119.78,1,,
44,reentry=1,0119191020-0-01,120.78,1,,
45,reentry=2,0119191020-0-02,121.78,1,,
46,reentry=1,0118831020-0-01,122.78,1,,
47,reentry=1,0119181020-0-01,125.78,1,,
48,reentry=2,0119181020-0-02,126.78,1,,
49,reentry=1,0205772740-0-01,127.78,1,,
50,reentry=1,0205782740-0-01,128.78,1,,
51,reentry=1,0206202680-0-01,129.78,1,,
52,reentry=1,0206212680-0-01,130.78,1,,
53,reentry=1,0206222680-0-01,131.78,1,,
54,reentry=1,0206252680-0-01,132.78,1,,
55,reentry=1,0206232680-0-01,133.78,1,,
56,reentry=1,0206192680-0-01,134.78,1,,
57,reentry=1,0119211020-D-0-01,135.78,1,,
58,reentry=2,0119211020-D-0-02,136.78,1,,
59,reentry=1,0119221020-D-0-01,137.78,1,,
60,reentry=2,0119221020-D-0-02,138.78,1,,
61,reentry=1,0703151100-0-01,139.78,1,,
62,reentry=2,0703151100-0-02,141.58,1,,
63,reentry=1,0703141100-0-01,142.58,1,,
64,reentry=2,0703141100-0-02,144.38,1,,
65,reentry=1,0205792740-0-01,145.38,1,,
66,reentry=1,0206902680-0-01,155.78,1,,
67,reentry=1,0206282680-0-01,156.78,1,,
68,reentry=1,0118751020-0-01,157.78,1,,
69,reentry=2,0118751020-0-02,158.78,1,,
70,reentry=1,0703081100-0-01,159.78,1,,
71,reentry=1,0205802600-0-11,160.78,1,,
BD-S013,,,,,,
1,reentry=1,0119331020-0-01,5.97,1.77,,
2,reentry=1,9800257701-0-01,34.01,1.77,,
3,reentry=1,0119251020-P-0-01,80.67,1.77,,
4,reentry=1,0206192680-0-01,142.38,1.77,,
5,reentry=1,0206202680-0-01,146.71,1.77,,
6,reentry=1,0206212680-0-01,148.48,1.77,,
7,reentry=1,0206222680-0-01,150.25,1.77,,
8,reentry=1,0206252680-0-01,152.02,1.77,,
9,reentry=1,0206232680-0-01,153.79,1.77,,
10,reentry=1,0205792740-0-01,167.33,1.77,,
11,reentry=1,0206902680-0-01,169.1,1.77,,
12,reentry=1,0206282680-0-01,170.87,1.77,,
13,reentry=1,0118821020-0-01,177.64,1.77,,
14,reentry=1,0118811020-0-01,179.41,1.77,,
15,reentry=1,0119261020-0-01,181.18,1.77,,
16,reentry=1,0205802600-0-11,195.03,1.77,,
BD-S014,,,,,,
BD-S015,,,,,,
1,reentry=1,9800257701-0-01,65.78,0,,
2,reentry=1,0206202680-0-01,148.48,0,,
3,reentry=1,0206212680-0-01,150.25,0,,
4,reentry=1,0206222680-0-01,152.02,0,,
5,reentry=1,0206252680-0-01,153.79,0,,
6,reentry=1,0206232680-0-01,155.56,0,,
7,reentry=1,0205792740-0-01,169.1,0,,
8,reentry=1,0206902680-0-01,170.87,0,,
BD-S016,,,,,,
1,reentry=1,0119331020-0-01,4.22,0.61,,
2,reentry=1,0304031100-0-01,7.11,2.66,,
3,reentry=1,0304001100-0-01,9.77,2.66,,
4,reentry=1,0117981020-0-01,12.43,0.61,,
5,reentry=1,0703071100-0-01,13.28,2.66,,
6,reentry=1,0118381020-P-0-01,15.94,0.61,,
7,reentry=1,0118391020-P-0-01,16.58,0.61,,
8,reentry=1,0118401020-P-0-01,17.19,0.61,,
9,reentry=1,0118481020-P-0-01,18.35,0.61,,
10,reentry=1,0118411020-P-0-01,18.96,0.61,,
11,reentry=1,0118491020-P-0-01,20.12,0.61,,
12,reentry=1,0118431020-P-0-01,20.73,0.61,,
13,reentry=1,0118441020-P-0-01,21.34,0.61,,
14,reentry=1,0118451020-P-0-01,21.95,0.61,,
15,reentry=1,0118461020-P-0-01,22.56,0.61,,
16,reentry=1,0118471020-P-0-01,23.32,0.61,,
17,reentry=1,0118501020-P-0-01,24.46,0.61,,
18,reentry=1,0601711100-A-0-01,27.4,2.66,,
19,reentry=1,0601681100-Fe-0-01,30.06,2.66,,
20,reentry=1,0119301020-0-01,32.72,0.61,,
21,reentry=1,9800257701-0-01,33.4,0.61,,
22,reentry=1,0703061100-0-01,34.4,2.66,,
23,reentry=1,0118781020-0-01,37.06,0.61,,
24,reentry=1,0118681020-0-01,40.26,2.66,,
25,reentry=1,0204582740-0-01,42.94,0.61,,
26,reentry=1,0118791020-0-01,47.89,0.61,,
27,reentry=1,0119321020-0-01,50.78,0.61,,
28,reentry=1,0118771020-0-01,53.67,0.61,,
29,reentry=1,0118931020-0-01,56.56,0.61,,
30,reentry=1,0118861020-0-01,57.7,0.61,,
31,reentry=1,0119001020-0-01,58.84,0.61,,
32,reentry=1,0118881020-0-01,59.98,0.61,,
33,reentry=1,0703031100-0-01,61.12,2.66,,
34,reentry=1,0118801020-0-01,63.78,0.61,,
35,reentry=1,0118841020-0-01,66.78,0.61,,
36,reentry=1,0206642600-0-01,68.46,2.66,,
37,reentry=1,0206652600-0-01,71.12,2.66,,
38,reentry=1,0118851020-0-01,73.78,0.61,,
39,reentry=1,0118701020-0-01,74.39,0.61,,
40,reentry=1,0118691020-0-01,75,0.61,,
41,reentry=1,0118761020-0-01,75.61,0.61,,
42,reentry=1,0118711020-0-11,76.79,0.61,,
43,reentry=1,0118511020-P-0-01,77.4,2.66,,
44,reentry=1,0119251020-P-0-01,80.06,0.61,,
45,reentry=1,0119271020-0-01,80.67,0.61,,
46,reentry=1,0601811220-0-01,81.67,0.61,,
47,reentry=1,0118661020-0-01,82.28,2.66,,
48,reentry=1,0703021100-0-01,84.94,2.66,,
49,reentry=1,0703171100-0-01,87.6,2.66,,
50,reentry=1,0703161100-0-01,90.89,2.66,,
51,reentry=1,0304051100-C-0-01,93.97,2.66,,
52,reentry=1,0118731020-0-01,97.78,0.61,,
53,reentry=1,0118421020-A-0-01,98.39,0.61,,
54,reentry=1,0118741020-0-01,99.78,0.61,,
55,reentry=1,0118631020-0-01,101.78,0.61,,
56,reentry=1,0118571020-P-0-01,102.39,0.61,,
57,reentry=1,0118551020-A-0-01,103,0.61,,
58,reentry=1,0118721020-0-01,103.78,0.61,,
59,reentry=1,0206272680-0-01,104.78,0.61,,
60,reentry=1,0119201020-0-01,106.78,2.66,,
61,reentry=1,0703111100-0-01,109.58,0.61,,
62,reentry=1,0119311020-0-01,110.19,0.61,,
63,reentry=1,0118831020-0-01,110.8,0.61,,
64,reentry=1,0703101100-0-01,112.38,0.61,,
65,reentry=1,0703121100-0-01,115.18,0.61,,
66,reentry=1,0118941020-0-01,115.79,0.61,,
67,reentry=1,0118961020-0-01,116.5,0.61,,
68,reentry=1,0119011020-0-01,117.11,0.61,,
69,reentry=1,0703131100-0-01,117.98,0.61,,
70,reentry=1,0118971020-0-01,118.59,0.61,,
71,reentry=1,0118951020-0-01,119.2,0.61,,
72,reentry=1,0118911020-0-01,119.92,0.61,,
73,reentry=1,0703011100-0-01,120.78,0.61,,
74,reentry=1,0118981020-C-0-01,121.39,0.61,,
75,reentry=1,0119191020-0-01,122.78,0.61,,
76,reentry=1,0304041100-0-01,123.39,2.66,,
77,reentry=1,0118991020-A-0-01,126.05,0.61,,
78,reentry=1,0118921020-0-01,126.66,0.61,,
79,reentry=1,0119181020-0-01,127.78,0.61,,
80,reentry=1,0304021100-Fe-0-01,128.39,2.66,,
81,reentry=1,0304061100-C-0-01,131.05,2.66,,
82,reentry=1,0205772740-0-01,133.71,0.61,,
83,reentry=1,0205782740-0-01,134.32,0.61,,
84,reentry=1,0206202680-0-01,134.93,0.61,,
85,reentry=1,0206212680-0-01,135.54,0.61,,
86,reentry=1,0206222680-0-01,136.15,0.61,,
87,reentry=1,0206252680-0-01,136.76,0.61,,
88,reentry=1,0206232680-0-01,137.37,0.61,,
89,reentry=1,0206192680-0-01,137.98,0.61,,
90,reentry=1,0118531020-P-0-01,138.59,2.66,,
91,reentry=1,0118521020-P-0-01,141.25,2.66,,
92,reentry=1,0119211020-D-0-01,143.91,2.66,,
93,reentry=1,0119221020-D-0-01,146.57,2.66,,
94,reentry=1,0703151100-0-01,149.23,0.61,,
95,reentry=1,0703141100-0-01,149.84,0.61,,
96,reentry=1,0205792740-0-01,150.45,0.61,,
97,reentry=1,0118821020-0-01,151.06,0.61,,
98,reentry=1,0118811020-0-01,151.67,0.61,,
99,reentry=1,0118541020-P-0-01,152.28,2.66,,
100,reentry=1,0119261020-0-01,154.94,0.61,,
101,reentry=1,0119281020-0-01,155.55,0.61,,
102,reentry=1,0118871020-0-01,156.16,0.61,,
103,reentry=1,0206902680-0-01,156.78,0.61,,
104,reentry=1,0206282680-0-01,157.78,0.61,,
105,reentry=1,0118751020-0-01,159.78,0.61,,
106,reentry=1,0703081100-0-01,160.78,2.66,,
107,reentry=1,0205802600-0-11,163.44,0.61,,
108,reentry=1,0703181100-0-01,167.75,2.66,,
109,reentry=1,0119291020-0-01,170.41,0.61,,
BD-S018,,,,,,
1,reentry=1,0204582740-0-01,43.55,0,,
2,reentry=1,0118701020-0-01,75,0,,
3,reentry=1,0118691020-0-01,75.61,0,,
4,reentry=1,0118711020-0-11,77.4,0,,
5,reentry=1,0118731020-0-01,98.39,0,,
6,reentry=1,0118741020-0-01,100.39,0,,
7,reentry=1,0118631020-0-01,102.39,0,,
8,reentry=1,0118721020-0-01,104.39,0,,
9,reentry=1,0703111100-0-01,110.19,0,,
10,reentry=1,0703101100-0-01,112.99,0,,
11,reentry=1,0703121100-0-01,115.79,0,,
12,reentry=1,0703131100-0-01,118.59,0,,
13,reentry=1,0703011100-0-01,121.39,0,,
14,reentry=1,0119191020-0-01,123.39,0,,
15,reentry=1,0119181020-0-01,128.39,0,,
16,reentry=1,0703151100-0-01,149.84,0,,
17,reentry=1,0703141100-0-01,150.45,0,,
18,reentry=1,0118751020-0-01,160.39,0,,
BD-S019,,,,,,
1,reentry=1,0117981020-0-01,14.81,2.66,,
2,reentry=1,0118381020-P-0-01,18.55,2.66,,
3,reentry=1,0118391020-P-0-01,21.21,2.66,,
4,reentry=1,0118481020-P-0-01,23.87,2.66,,
5,reentry=1,0118491020-P-0-01,26.53,2.66,,
6,reentry=1,0118401020-P-0-01,29.19,2.66,,
7,reentry=1,0118411020-P-0-01,31.85,2.66,,
8,reentry=1,0118431020-P-0-01,34.51,2.66,,
9,reentry=1,0118441020-P-0-01,37.17,2.66,,
10,reentry=1,0118451020-P-0-01,39.83,2.66,,
11,reentry=1,0118461020-P-0-01,42.49,2.66,,
12,reentry=1,0118471020-P-0-01,45.15,2.66,,
13,reentry=1,0118501020-P-0-01,47.81,2.66,,
14,reentry=1,0119001020-0-01,62.48,2.66,,
15,reentry=1,9800257701-0-01,65.78,2.66,,
16,reentry=1,0119271020-0-01,83.05,2.66,,
17,reentry=1,0206272680-0-01,108.93,2.66,,
18,reentry=1,0118911020-0-01,125.25,0,,
19,reentry=1,0118981020-C-0-01,127.02,0,,
20,reentry=1,0118991020-A-0-01,128.79,0,,
21,reentry=1,0205772740-0-01,139.63,2.66,,
22,reentry=1,0205782740-0-01,144.94,2.66,,
23,reentry=1,0118921020-0-01,160.56,0,,
24,reentry=1,0205792740-0-01,169.1,2.66,,
25,reentry=1,0206902680-0-01,171.76,2.66,,
26,reentry=1,0119281020-0-01,182.95,2.66,,
27,reentry=1,0119291020-0-01,188.26,2.66,,
BD-S020,,,,,,
1,reentry=1,0118651020-0-01,3.08,2.66,,
2,reentry=1,0119331020-0-01,7.74,2.66,,
3,reentry=1,0119301020-0-01,34.47,2.66,,
4,reentry=1,0118781020-0-01,46.75,2.66,,
5,reentry=1,0118791020-0-01,49.64,2.66,,
6,reentry=1,0119321020-0-01,52.53,2.66,,
7,reentry=1,0118771020-0-01,55.42,2.66,,
8,reentry=1,0118931020-0-01,58.94,2.66,,
9,reentry=1,0118861020-0-01,61.6,2.66,,
10,reentry=1,0118881020-0-01,64.26,2.66,,
11,reentry=1,0118841020-0-01,68.53,2.66,,
12,reentry=1,0118801020-0-01,71.19,2.66,,
13,reentry=1,0118851020-0-01,75.53,2.66,,
14,reentry=1,0118671020-0-01,79.79,2.66,,
15,reentry=1,0601811220-0-01,83.28,2.66,,
16,reentry=1,0118761020-0-01,87.81,2.66,,
17,reentry=1,0119251020-P-0-01,90.47,2.66,,
18,reentry=1,0118421020-A-0-01,100.14,2.66,,
19,reentry=1,0118571020-P-0-01,104.14,2.66,,
20,reentry=1,0118551020-A-0-01,106.8,2.66,,
21,reentry=1,0119311020-0-01,111.94,2.66,,
22,reentry=1,0118941020-0-01,118.17,2.66,,
23,reentry=1,0118961020-0-01,120.83,2.66,,
24,reentry=1,0118831020-0-01,123.78,2.66,,
25,reentry=1,0118971020-0-01,126.44,2.66,,
26,reentry=1,0118951020-0-01,129.1,2.66,,
27,reentry=1,0206192680-0-01,144.15,2.66,,
28,reentry=1,0206202680-0-01,148.48,2.66,,
29,reentry=1,0206212680-0-01,151.14,2.66,,
30,reentry=1,0206222680-0-01,153.8,2.66,,
31,reentry=1,0206252680-0-01,156.46,2.66,,
32,reentry=1,0206232680-0-01,159.12,2.66,,
33,reentry=1,0206282680-0-01,172.64,2.66,,
34,reentry=1,0118821020-0-01,179.41,2.66,,
35,reentry=1,0118811020-0-01,182.07,2.66,,
36,reentry=1,0119261020-0-01,184.73,2.66,,
37,reentry=1,0118871020-0-01,187.39,2.66,,
38,reentry=1,0119011020-0-01,190.05,2.66,,
39,reentry=1,0205802600-0-11,196.8,2.66,,
BD-S021,,,,,,
1,reentry=1,0118911020-0-01,125.25,0,,
2,reentry=1,0118981020-C-0-01,127.02,0,,
3,reentry=1,0118991020-A-0-01,128.79,0,,
4,reentry=1,0118921020-0-01,160.56,0,,
BD-S022,,,,,,
BD-S023,,,,,,
BD-S024,,,,,,
1,reentry=1,0118381020-P-0-0,16.55,2,copper,
2,reentry=1,0118391020-P-0-0,18.55,2,copper,
3,reentry=1,0118481020-P-0-0,20.55,2,copper,
4,reentry=1,0118491020-P-0-0,22.55,2,copper,
5,reentry=1,0118401020-P-0-0,24.55,2,copper,
6,reentry=1,0118411020-P-0-0,26.55,2,copper,
7,reentry=1,0118431020-P-0-0,28.55,2,copper,
8,reentry=1,0118441020-P-0-0,30.55,2,copper,
9,reentry=1,0118451020-P-0-0,32.55,2,copper,
10,reentry=1,0118461020-P-0-0,34.55,2,copper,
11,reentry=1,0118471020-P-0-0,36.55,2,copper,
12,reentry=1,0118501020-P-0-0,38.55,2,copper,
BD-S025,,,,,,
1,reentry=1,9800257701-0-01,34.01,0,,
2,reentry=1,0118681020-0-01,39.26,0,,
3,reentry=1,0118841020-0-01,67.39,0,,
4,reentry=1,0118701020-0-01,71.79,0,,
5,reentry=1,0118691020-0-01,73.79,0,,
6,reentry=1,0118851020-0-01,74.39,0,,
7,reentry=1,0118711020-0-11,75.79,0,,
8,reentry=1,0601811220-0-01,77.79,0,,
9,reentry=1,0118671020-0-01,78.79,0,,
10,reentry=1,0118731020-0-01,96.78,0,,
11,reentry=1,0118741020-0-01,98.78,0,,
12,reentry=1,0118631020-0-01,100.78,0,,
13,reentry=1,0118721020-0-01,102.78,0,,
14,reentry=1,0206272680-0-01,105.39,0,,
15,reentry=1,0119201020-0-01,105.78,0,,
16,reentry=1,0119191020-0-01,121.78,0,,
17,reentry=1,0119181020-0-01,126.78,0,,
18,reentry=1,0119211020-D-0-01,136.78,0,,
19,reentry=1,0206192680-0-01,138.59,0,,
20,reentry=1,0119221020-D-0-01,138.78,0,,
21,reentry=1,0205792740-0-01,151.06,0,,
22,reentry=1,0118751020-0-01,158.78,0,,
BD-S026,,,,,,
1,reentry=1,0206642600-0-01,36.13,0,,
2,reentry=1,0206652600-0-01,37.46,0,,
